2023;01;01;00;-9,4;750;2;315
2023;01;01;03;-9,2;749;2;315
2023;01;01;06;-9,1;748;2;315
2023;01;01;09;-8,8;747;3;315
2023;01;01;12;-8,1;745;3;315
2023;01;01;15;-7,4;743;3;315
2023;01;01;18;-6,5;739;4;0
2023;01;01;21;-4,6;736;3;0
2023;01;02;00;-2,8;733;2;0
2023;01;02;03;-1,8;731;2;45
2023;01;02;06;-0,8;730;2;90
2023;01;02;09;-1;731;2;90
2023;01;02;12;-1,1;731;2;135
2023;01;02;15;-2,7;733;2;135
2023;01;02;18;-2,9;734;2;90
2023;01;02;21;-3,2;735;2;90
2023;01;03;00;-3,1;736;2;90
2023;01;03;03;-2,2;736;3;90
2023;01;03;06;-3,5;738;3;135
2023;01;03;09;-6,8;740;1;135
2023;01;03;12;-9,4;742;2;135
2023;01;03;15;-13,3;742;2;90
2023;01;03;18;-17,6;741;1;90
2023;01;03;21;-14,1;740;1;90
2023;01;04;00;-15,2;740;1;90
2023;01;04;03;-13,6;739;0;180
2023;01;04;06;-17,2;739;0;180
2023;01;04;09;К сожалению фактических данных на эту дату в архиве нет;
2023;01;04;12;-15,1;739;1;90
2023;01;04;15;-18,5;739;1;90
2023;01;04;18;-20,3;740;1;90
2023;01;04;21;-16,3;739;1;45
2023;01;05;00;-15,9;739;2;45
2023;01;05;03;-16,3;738;1;45
2023;01;05;06;-17,8;738;1;45
2023;01;05;09;-16,9;738;1;45
2023;01;05;12;-14,5;738;1;90
2023;01;05;15;-18,7;738;0;180
2023;01;05;18;-20,5;738;1;135
2023;01;05;21;-21,2;739;1;135
2023;01;06;00;-23,5;739;1;135
2023;01;06;03;-26,8;740;1;135
2023;01;06;06;-29,6;740;1;135
2023;01;06;09;-31,1;741;1;135
2023;01;06;12;-29,1;742;1;135
2023;01;06;15;-28,5;743;1;135
2023;01;06;18;-29,6;744;1;135
2023;01;06;21;-29,1;744;1;135
2023;01;07;00;-29,1;745;1;135
2023;01;07;03;-30,2;746;1;135
2023;01;07;06;-30,2;747;1;135
2023;01;07;09;-30,3;749;1;135
2023;01;07;12;-27,3;750;1;135
2023;01;07;15;-24,2;751;2;90
2023;01;07;18;-22,7;750;1;135
2023;01;07;21;-23,2;749;2;135
2023;01;08;00;-23,9;750;0;180
2023;01;08;03;-23,6;750;1;135
2023;01;08;06;-23,1;751;1;135
2023;01;08;09;-24,9;752;1;135
2023;01;08;12;-24,9;754;1;135
2023;01;08;15;-25,5;755;1;135
2023;01;08;18;-27,5;756;1;135
2023;01;08;21;-29;758;1;135
2023;01;09;00;-30,4;759;1;180
2023;01;09;03;-31,8;761;1;135
2023;01;09;06;-32,9;762;1;135
2023;01;09;09;-34,3;764;1;135
2023;01;09;12;-33,1;765;1;135
2023;01;09;15;-31,9;766;1;135
2023;01;09;18;-29,7;767;1;135
2023;01;09;21;-28,1;768;1;135
2023;01;10;00;-26,4;769;1;135
2023;01;10;03;-25,7;770;1;135
2023;01;10;06;-24,8;771;0;180
2023;01;10;09;-23,8;771;0;180
2023;01;10;12;-23,2;772;1;135
2023;01;10;15;-22,9;772;1;90
2023;01;10;18;-26,4;772;1;90
2023;01;10;21;-24;771;2;45
2023;01;11;00;-22,6;770;3;45
2023;01;11;03;-22,8;769;3;45
2023;01;11;06;-19,8;767;3;45
2023;01;11;09;-18,2;766;4;45
2023;01;11;12;-17,1;765;4;45
2023;01;11;15;-15;764;3;45
2023;01;11;18;-15,5;763;5;45
2023;01;11;21;-14,3;761;5;45
2023;01;12;00;-13,9;761;4;45
2023;01;12;03;-13,5;760;4;45
2023;01;12;06;-13,5;760;4;45
2023;01;12;09;-12,8;760;3;45
2023;01;12;12;-11,8;760;3;45
2023;01;12;15;-11,5;759;3;45
2023;01;12;18;-10,6;759;3;45
2023;01;12;21;-9,1;757;3;45
2023;01;13;00;-9,1;757;4;45
2023;01;13;03;-8,1;756;3;45
2023;01;13;06;-6,9;756;4;45
2023;01;13;09;-6,5;756;3;45
2023;01;13;12;-6,4;755;4;45
2023;01;13;15;-6,1;755;4;45
2023;01;13;18;-6,3;754;3;0
2023;01;13;21;-7,2;754;3;45
2023;01;14;00;-7,5;755;3;45
2023;01;14;03;-6,6;755;4;45
2023;01;14;06;-6,6;755;3;45
2023;01;14;09;-6,7;756;3;45
2023;01;14;12;-7,3;757;3;45
2023;01;14;15;-7,3;757;2;0
2023;01;14;18;-6,6;757;2;0
2023;01;14;21;-5,5;756;3;45
2023;01;15;00;-5,3;756;3;0
2023;01;15;03;-5,7;756;4;45
2023;01;15;06;-6,2;756;3;0
2023;01;15;09;-9,2;756;3;0
2023;01;15;12;-10,4;756;2;0
2023;01;15;15;-9,5;756;2;0
2023;01;15;18;-8,5;756;4;45
2023;01;15;21;-7,9;757;3;45
